Ruid,Category,Dname,NameKo,NameEn,ColorHex,GroupId
bf13b0d53df245a39fc7ddcee08ad14a,hair,hair-7083,보라색 세렌 헤어,,#664867,hair:731c8c63f03c
d1f36e6e3f54484498f6b01e68a4c531,hair,hair-5066,보라색 볼륨 웨이브 헤어,,#6a41d2,hair:a38e03c1ba0f
bb341f3f832640c59f943fa9621c775c,shoes,shoes-675,부스터 슈즈,,#df1212,
f7b1bad3f3444c3fa9e98bff18fc92fd,face,face-10044,,Cherubic Face,#2656b6,face:964c62a712b6
c49d0027813a49c58ef58c4062226795,face,face-9229,,In My Feelings Face,#336ca6,face:a227015175ce
1c00aceed1a2400b927fc3fb2bf2f5b4,hair,hair-9837,,Black The Curl,#3c484c,hair:434d7dba8556
638c8771530c41cab5513b14610b6864,longcoat,longcoat-2344,,The Bladed Falcon's Armor,#76110a,longcoat:f153d83a79fe
12487dd18b0849168e2db637fd3d0ab5,hair,hair-455,초록색 투블럭 헤어,,#459519,hair:487acd84c81c
015d8892061845a098f38db4b8e5d4e7,hair,hair-8298,노란색 잎새 헤어,,#a5805b,hair:f680ac117912
d16b2698921946f6a906412d642a9b68,face,face-3930,안보여 얼굴,,#21a3c4,face:cb85520e81fb
f09fd71c8feb4aecba3b96dc670c7334,cap,cap-1821,붉은 화랑 머리띠,,#be0a05,cap:e407d943ffb9
70a5a709a14d40569045349fe7fc0817,hair,hair-10929,,Sarim Hair Mod,#b46230,hair:82ef7f83885c
864d72bbbbc14ec3ae297b7a7d49f661,hair,hair-3236,노란색 벼머리,,#ddb627,hair:146846735246
76d7efaefc934e768b951e8db4910178,face,face-7948,,Looming Depression Face,#1b38aa,face:c3e278d1bd0d
0dbd0157f2154e609b5903d2af75d56e,weapon,onehandedweapon-373,이름없는검(사무라이검),,,
f88d44cab54342fb99e03d0bb5c09288,hair,hair-6041,갈색 글램 샤인 헤어,,#ac7638,hair:6504ab79b6b7
8327f55f34ff4b7eb5e4e64af7b402f6,face,face-1797,부티나는 얼굴,,#c02169,face:d89ba88ef773
3d2ae93f41dc4757b763e83ec02bbd0c,face,face-823,달님눈 얼굴,,#655f7a,face:d40e05698120
e885bb1a2dc1461e82689b1da874b528,hair,hair-5645,보라색 라일락 헤어,,#5e21cb,hair:529a1f473463
82a7c90d4e0d4d60a19117187fd18f53,shoes,shoes-1008,라벤더 스니커즈,,#98c5d3,
bbb6e29986e34f5587e3f792a7bd040f,hair,hair-4557,초록색 플로렌스 헤어,,#8dcebf,hair:5a533af373e6
9a586066d9444b818553dd5387177c2c,cap,cap-2093,소가 됐소 머리띠,,#a193a1,
52818cee58584920867dd90114a7e0c3,hair,hair-1987,노란색 부풀린 뱅 헤어,,#fcd20e,hair:f37955e99b08
89efdc4b44c24a56bb518d37060a914f,face,face-8258,,Heartless Face,#4c3636,
96f2982a93d64e29822d1b00f8f8a05e,twohandweapon,twohandedweapon-1063,봉인된 제네시스 크로스보우,,,
41b31b82b79a4eaca260e3fb4bd21b09,glove,glove-118,해골 장갑,,#070707,
b8a9f8572b1147978aabe3f0386ab585,longcoat,longcoat-1002,알파 세라핌,,#2c57ed,
ab939f2b5bc54dd7b1c083b8f66ef658,face,face-2347,컬러풀 얼굴,,#1475a7,face:955e3549a55c
afe599eb71c34619acd1fc72f9e8d00b,cap,cap-1333,빈티지 그레이캡,,#2c2423,
2cb74d56e8bd4c1185168aebfd315f87,longcoat,longcoat-237,시그너스 드레스,,#072226,
0e06975efdd744ff8f3122e04e8cb7ac,twohandweapon,twohandedweapon-1702,,Dark Neschere,,
ebc551f0b15e4bef90d89f5a789e453d,face,face-9863,,Mischievous Devil Face,#c8c8c8,face:74053313027a
ae51fe4bbc0543dd9f5b4e98cf30b4b6,longcoat,longcoat-940,펜살리르 체이서아머,,#d4c3a7,
0be437e0a99641f0aab38a7fab4d9f89,cap,cap-94,회색 두건,,#9c9c9c,cap:8762d4bbf9fe
6c13c8c7c5494e679704e096782b9429,face,face-5839,졸리다 얼굴,,,face:5cfa96ba5cbd
9d3cadf0a40f4f0db16050946735f5be,face,face-2140,반짝이 얼굴,,#49bd24,face:d1443973688f
07583e18336e4ed59864bf079a61e42e,weapon,onehandedweapon-2049,예그리나,,,
7a5830acce6943098b0ca4d9adc3ae67,hair,hair-2948,주황색 몽키헤어,,#d57109,hair:507f9eedaf17
444f1da6365d4599a27bbfd207585856,weapon,onehandedweapon-642,카알 대검,,,
fda48c2522054ff08e161b42318f9f04,cap,cap-3700,,Beast Tamer Animal Ears 7,,cap:935d64e1bd66
eeb2a54d4aa84436b90f97d3c2276053,coat,coat-585,블루 샤크,,#3e74af,coat:06a0b9de885a
7c137e9090c04055bd3d502214df9f48,hair,hair-6772,노란색 반쪽 병아리콩 헤어,,#daaa89,hair:3921376f29e7
79819caecb5d4a4c943bfb88047f08d8,twohandweapon,twohandedweapon-215,레볼루션 그립,,,
0f17ccc8c3054818a01ac2150b13a9d5,hair,hair-392,갈색 와일드 롱테일 헤어,,#6a4a3b,hair:1310e84e3e18
2d27c7e850714d759dcb9a606d7792ca,face,face-6677,,New Sugar Face,#d9d4d9,face:5e06afaca461
7ae570dc6c37432b98027a64019ef9c5,twohandweapon,twohandedweapon-220,우트가르드 클로,,,
5af2edc5baab47c6b1c4cb212945c807,cap,cap-2528,뭉실 멍뭉이 인형탈,,#cf9c8a,
dbe2e801981c4594a0538fa3659c150f,twohandweapon,twohandedweapon-2126,,Dusk Raven's Claw,,
4539394af12f41afa9f1a6e4736717a6,shoes,shoes-1307,모험가 나이트로드 부츠,,#946434,
f3168b4239c941f4bb7563b13a6f73b0,weapon,onehandedweapon-1458,쟈이힌 완드,,,
408dad169eca4c7bb242b2eb818f1173,cap,cap-497,분홍 두건,,#f100c9,cap:8762d4bbf9fe
c25f801d4de34d9c9f56fc3e8dbe15f6,hair,hair-4701,파란색 하얀 마법사 헤어,,#799bcc,hair:972f76ddc042
ffdb94916ec74e86a86c888822ae4e2c,face,face-10188,,Lingering Gaze Face,#33333a,face:ad5a358360a0
b8c8ef45dc224a8b97daeecfc3c01276,hair,hair-4476,빨간색 고등학생 머리,,#ab1707,hair:a0f350266442
49f3534ae6924d30a436f1b4fcf67571,cap,cap-585,여제의 쓸만한 모자,,#4d777d,
d1901d490cd54231adc238f0a5203dd5,hair,hair-5057,파란색 스트릿펑크 헤어,,#487ab3,hair:3bd75af24faa
6bcee38d95404d46843902029cef5135,hair,hair-10860,,Blonde Shaggy Dog,#ebb505,hair:d3f808cb69ee
6a113df595b141538819777c125fe276,hair,hair-10831,,Yellow Yokai Hair,#b78528,hair:865272737cc4
bef0912482e14e95b672f70ae6790a58,face,face-9150,,About to Cry Face,#763eb0,face:94b573e58c70
3bc440cf116f4a498fec9fa445dc8821,hair,hair-1457,보라색 포숑 헤어,,#cb8cca,hair:78bdcc46e996
1eeb1be30d6b443aa7686d045f2cc1bd,face,face-429,나인하트 얼굴,,#bb6c0d,face:ba2bddd80ca8
f74a331de59d47c8a9cd542892e95326,hair,hair-6008,갈색 탱글 헤어,,#686f77,hair:5d37fc27da11
6101d6ad5ecd451a879cf95be3116f5c,twohandweapon,twohandedweapon-2293,,,,
7d5000844c884b3caa0ee1ead2270200,faceaccessory,faceaccessory-576,,Coy Face Accessory,,
2f84f65739454c65ad53008f3ffb654d,hair,hair-1187,갈색 달토끼 헤어,,#b47b74,hair:30b285803c0b
955768d9a722415883591e42257f0278,face,face-8434,,Sparkling Light Face,#484e4d,face:3dd18762104f
d1de32e1ae164343b7ef97634ff4c259,face,face-2863,당당하다 얼굴,,#a732c7,face:4669e5020352
0d9ea0954bd7401fb5ee145941b95df1,twohandweapon,twohandedweapon-1700,,Astaroth Gun,,
6a11180dbe3c46288dd0416d345c9c84,hair,hair-2524,노란색 체리 보브 헤어,,#ebb73a,hair:4f2d2217be70
fc3fef90c7f54de0a093cd0c8c4a9ebb,face,face-3414,루시드 얼굴,,#14b53a,face:9ad30b4f7f53
419cb6ce9fe54af9ab6644bba43fe429,hair,hair-10305,,Blue Colorful Windy Seaweed Hair,#0ea8f4,hair:7bbe3901068b
319c46a62daf4b8c9e58bce1c6715337,face,face-6757,,Rough Face,#13bdb3,face:69e1ad9bf249
5a125f5a3dc5492294e2c5e0c3490d71,face,face-3669,포도씨 얼굴,,#6f6f6f,face:f2f7650ce97f
364c0dfcf12242ceb554c6ec4f6158b4,cap,cap-422,새둥지,,#a47b1a,
812ccd834b714b7096fff34da204d057,cap,cap-2506,숲 속 산들바람,,#436951,
8a971ee5cc55481298946df2fcd245fb,hair,hair-3343,주황색 아침등교 헤어,,#b19b83,hair:19b37bf7a634
9575af91d15d445fb70a9d14ae470b6a,cap,cap-3223,,Centaurus Horns (Light),#d59d57,cap:b3202f5ca49a
55fec2320db3439bb2d3b025731bd45d,hair,hair-2059,보라색 크로우 헤어,,#644dc8,hair:d2612e7ece0e
e05562df91a24a18b475f457453095cd,face,face-3963,의심 얼굴,,#b3806a,face:6066faa8520f
c79d3bcf5e6c4f1a9091d2ad26026094,twohandweapon,twohandedweapon-2434,,,,
19a43b2e783140239cd2e97eb7864abf,hair,hair-649,초록색 아토믹 헤어,,,hair:75a742e92fab
1eebc72b57c04694bb9b7301971c6157,face,face-6437,,Aloof Face,#de1344,face:fb34de62fc0f
9d8cac9594624bda94abab4d657850ad,earaccessory,earaccessory-228,,Last Unwelcome Guest Earrings,,
7e81cf2a71d041b0b8f8311000d3971b,hair,hair-8714,검은색 트렌치 헤어,,#5d5772,hair:d35ddc0b8bbd
67f36c66d0e241548809c67f400b7d1e,longcoat,longcoat-550,우리 스타일 카우걸,,#080d17,
2d8d52c316f8426f99186970b89002a5,twohandweapon,twohandedweapon-645,메이플 파이롭 모울,,,
dcd3e7aafecc4e16bec779729346d630,weapon,onehandedweapon-3190,,Chief Axe,,
7553e5a671f546339af4066613fb43f0,face,face-1597,연합 사령관 시그너스 얼굴,,#be3675,face:b0776b19fd83
50af80491c5047ee9eeaeb5537f57b0d,weapon,onehandedweapon-2896,,Twilight Sabre,,
cb43539912934108a3ede1ef897b9054,cap,cap-3470,,Enju's Head Decoration,,cap:035c1a9a2d28
082d9134efc147a68dde68a59d103fbc,face,face-6081,,Hawalu Face,#de1984,face:7ab7ddf7b19c
2d7a96d5eefd4817b3bc5b2affda4fd6,face,face-6687,,Mouse-boy Face,#0bddeb,face:db386eb3cb91
2c61687c83254221af22e8cbdd0afd2b,twohandweapon,twohandedweapon-641,아케인셰이드 투핸드해머,,,
c3ba116cb29f407a978efd0d3f41efc3,faceaccessory,faceaccessory-433,백안 차차 얼굴장식,,,
a731112e3a8d403dab2780254328c6e6,hair,hair-6963,빨간색 클루 헤어,,#b85279,hair:9c7f0842266d
69d109835ebb434ab24c69ae547e3bd3,eyeaccessory,eyeaccessory-54,켄타의 물안경,,,
f6fb30de93274fccb29769d088d3175b,earaccessory,earaccessory-138,렉스의 그린 이어링,,,
8d19b8a6d558485f8068f4e018661dfa,hair,hair-3404,검은색 샤오링 헤어,,#504941,hair:112b7566d9f6
348a8947d1ee41beb583aad572398bcd,weapon,onehandedweapon-1766,코라 반 레온 시즈건,,,
b9ddb08a35774237906d55a5884ea079,weapon,onehandedweapon-1614,태평선,,,
93b3b2601c4a4273b6f05f768fd642ec,face,face-8406,,Judgment Face,#585859,face:9dad6a344481
ef824730fa124ebf9c99f1b13402b666,hair,hair-12631,,Blue Royal Twin Tails Hair,#569bca,hair:8e5f105d7965
e380d2a93adf43858809ad1e6f2cb3ed,weapon,onehandedweapon-278,우트가르드 ESP리미터,,,
6cacbb33789746f584328cb8dee4afcc,coat,coat-277,비바 베이스볼 레드,,#c61303,
da5b0151ac7b474288edec75bc921bd3,glove,glove-377,다크 페넌스,,#595853,glove:2037038d38ee
05522ed6512b47efaa649b0426bdac4e,longcoat,longcoat-36,크라운 피트니스,,#06060a,
aa05519744b54f1e97965571bfd217e7,longcoat,longcoat-2576,,Ark Suit,#c41840,
ac6985075f3041bda517c668ac227b67,longcoat,longcoat-2582,,Pandora Outfit,#5f576c,
3872f32aec5844ca814112b4efc1d9a1,face,face-6886,,Sour Face,#cbcccc,face:7df26491036a
2921bca3c8d64c508ba3c563ceb7c3e1,hair,hair-1030,보라색 스모키 와일드 헤어,,#7b65b3,hair:b45bc40e30fa
62a3d9e85fdb479596e4454ce56b3a5f,face,face-7582,,Divine Aura Face,#222225,
9919ee8d792f4d748ff4384be1b538a7,face,face-8520,,Why Face,,face:73458b05a08b
a5b5168200634fbf926e97630f55d270,face,face-2242,콩콩이 성형,,#66a22e,face:dc08b3c8dd69
882272d637e94d87bca828d48de9be77,hair,hair-8231,노란색 포멀 엘피 헤어,,#e6c28f,hair:28f213fc96d4
6583dc437b234b5c9ea0fd620a3ba4d6,longcoat,longcoat-538,템페스트 후드로브,,#36bbea,longcoat:e6fa00a351f2
c2e5bb29184a47a284c800edb379ebec,longcoat,longcoat-1064,,not-found,#366fa5,
b9d3e744a75c40f7bf5a1bf8e15aad5a,twohandweapon,twohandedweapon-1669,강력살충제,,,
af0ed3ceb4f446a38c0bd809bbf9a4e4,face,face-2398,당당하다 얼굴,,#754cb9,face:4669e5020352
08d42a909a0d442fbe48d30d556563b9,face,face-127,동그란눈 얼굴,,#171717,face:afd137ba550c
1362599bf8d34d24b9b51beed5d7a96a,face,face-5122,베로니카 얼굴,,#38849c,face:c17ec5f82c0f
ed9132aea65f45fbb874913ec32bea3c,longcoat,longcoat-2817,,Holiday Party Dress,#970101,
e93e3ca286644e5e8048697a73e31571,face,face-9820,,Perfectly Pure Face,#060303,
746a7595ada84343a337349f9dcd11cb,hair,hair-2790,빨간색 모카 헤어,,#c35472,hair:a3df51daa3cd
0d1d33b3b4af4626b3d881ddcdbe72cc,cape,cape-686,바크 날개,,#29b45c,cape:3618f3aa004c
2faa1f54d9594916a76456cc7c9480ed,cap,cap-2780,,Eternal Star,#bb8140,
565faabefe024c3a97dcc000a47035b1,twohandweapon,twohandedweapon-818,드래곤 핼버드,,,
78a6671b197b456d8120e5e263b8de08,longcoat,longcoat-641,우리 스타일 카우보이,,#1b325d,
06c26bf23eac4e0687d894f6ec929d77,face,face-6057,,Suspicious Smile Face,#944e1b,face:3643fe3e4855
f57b33e9347c4695b20d18e101fa5e79,twohandweapon,twohandedweapon-2173,,1st Unwelcome Guest Crossbow,,
040965cc51d0452c9ada85d199649a3d,hair,hair-98,파란색 텍스쳐 숏컷헤어,,#1572b6,hair:85c010cf0b62
6a7b08b145214af2a1816edf2a4df8c2,hair,hair-8496,노란색 이슬 물망초 헤어,,#efcf87,hair:7b38e55dfda3
d3b0c40f5e3d486994274c239233b1cb,cap,cap-1599,신의 뿔,,#7a5b21,
32be76583b8b4f05b90215ca97b940d0,face,face-688,천진한 눈 얼굴,,#5f3db7,face:79b0410ea62f
3b437c4e1e9d41759cd115813c98554e,hair,hair-10220,,Green Eye-Skimming Bang,#41e205,hair:956c6526d882
ccd6bd0c20774427a47b46e3244866a7,hair,hair-4959,노란색 삐삐롱 헤어,,#e59732,hair:5e6059446bd2
eb54d51d3fbe4ea386e8ed82e026758d,weapon,onehandedweapon-2670,폼폼 뜨개질,,,
ce61eeea69d74bca97b35bece0c67301,face,face-2807,나도코있다 얼굴,,#c11624,face:f15c99a6df8f
58a9aed4be724e7e98d75b0baad2e6ab,face,face-1196,개구쟁이 얼굴,,#ce1e10,face:44d908466b76
5c7e31604ac94dd7a87d4f1c9be2d4a8,weapon,onehandedweapon-751,메이스,,,
ed4b295ad0f94055b74cd430fb842a44,faceaccessory,faceaccessory-371,오렌지 발그레,,,
9fa1ff6507bc431292c03985485bc773,hair,hair-11576,,Orange Charming Fellow Hair,#d86b22,hair:2411f60c152e
95dc16a0d1aa42388f2fba50d6074ca9,hair,hair-3638,갈색 쉼표야 헤어,,,hair:b50ba36146b9
6f4d6c84c3f843929960cc221aab1631,hair,hair-10913,,Ypsilon Hair,#424e69,hair:f22ffa86c0d9
258fecc0f2f24e66a6950b6efcaeb94c,cape,cape-754,,Goblin Cat,#de791c,
0895fdeb63774a86931f2073f4c77bc8,shoes,shoes-26,다크 리버스부츠,,#cf990d,shoes:836a32bbdc0f
8147ba4e3ef1459d94b8c9ef4ec00a38,hair,hair-6790,주황색 테디 헤어,,#ebab81,hair:1a857363df13
1ca9c963418f4fb0a74769738f013992,face,face-6395,,Yuna Face,#ca0e99,face:ba8eedba46a7
46a9471b1e81475ba051129837d05912,faceaccessory,faceaccessory-459,레몬맛 아이스바,,,
a96e113ab7b54ce280772e6f7dcfbc74,shoes,shoes-1021,푸른 악몽 구두,,#08080a,
d2f4bce73566416e8257a0c16a09a844,hair,hair-5095,초록색 세란 헤어,,#73ba96,hair:062490287306
40737873c0274943a1b1cbe208216310,face,face-7039,,Rhea Ocular Mod,#24b2bd,face:c2aec687d917
bb55f1da86e04a579720962533e4a15f,hair,hair-4544,노란색 올리비아 헤어,,#c4a63f,hair:e200df7d31ed
04f6bf0cd9e6425bbf9af1e7a5216761,hair,hair-116,갈색 에반 헤어,,#865e37,hair:fd60522eccbe
30b81b804f4a4e74a7870b83848870f1,hair,hair-9377,빨간색 캡틴 헤어,,#e6a2b7,hair:c86c4e5f089b
a65b52e24e6d4413ad2a244833072b35,hair,hair-11671,,Feathered Locks,#7d7d89,hair:59eaf2d819ee
8ffd5fb1d64a4945b143c6a8cb0cda7e,weapon,onehandedweapon-1591,파프니르 클레르시엘,,,
899b2e782cdd4642ad13ecc8065bd368,hair,hair-3321,갈색 꽈배기 헤어,,#aa6c1f,hair:a5520a462b33
9af17f877ad1478db01283f18ea3c1ed,hair,hair-11507,,Jax Hair Mod - Orange,,hair:e8eff0d9de9b
bfb41e1f2aeb485ba7a9625fc76e076e,face,face-9164,,Pure Nostalgia Face,#d9dbdd,face:18675ca2ac99
1f410721936d4b45b3a51aa8a906bdad,shoes,shoes-115,흰색 간호사 신발,,#343434,
982b5064b3ac4d20ac75aac9a8b1ab2a,shoes,shoes-543,옐로우 윈드슈즈,,#dbaf41,shoes:32d1443af478
d31e7e7df3a6443c889f9abb9a6eb8e8,hair,hair-12242,,Wacky Happy Fun Time Hair,#8e914e,hair:1c2d5cb935b1
938741d62dc1488080a2952762b94ce2,hair,hair-3560,초록색 탈색 포니 헤어,,#55bb24,hair:22b50bb6d181
4f5ed8013e324e3ab5f964b035842441,hair,hair-10486,,Homebody Hair,#686768,hair:dca74b033a63
93b500b09f144f05af7cc42762633e05,face,face-8408,,Hmph! Face,#443699,face:a250e1f95de4
0f0d8a4085084d9da855afea9ae1bd6b,face,face-207,콩콩이 성형,,#22aa93,face:dc08b3c8dd69
83380b1e380a4dba97fa6a621cdecd0c,hair,hair-3161,갈색 바람 머리,,#957a5c,hair:00737e0cfa98
d6e91019d8654592bf87f2019696e7ad,hair,hair-7191,파란색 단귤 헤어,,#718df0,hair:0a4e79b4ee07
a662c85e43394d119a896b106558252d,longcoat,longcoat-2559,,Coat,#9936cd,
77c3892b2ef249729090cf595604da15,face,face-7964,,One-sided Makeup Face,#020012,
cf61e72ff4a2475498da7dac18db25fc,cap,cap-2398,로망 로즈,,,cap:cbf96206980f
b16618045302436298eb4e7f9c012d91,earaccessory,earaccessory-88,영웅의 귀고리,,,
9e7cc8c2048a40fca4fe36e63c5c616e,hair,hair-6925,노란색 라멜 헤어,,#eea939,hair:9781f1ea1a5f
c29d1ace354c4fdf82111178bcc07d1f,hair,hair-4704,빨간색 오디션 헤어,,,hair:07ae18cb6d10
959ca713cb9047e293fb1c0d66c0d94d,twohandweapon,twohandedweapon-1054,메이플 베릴 토르,,,
259742715080466da9d71f981bb9ed8e,face,face-514,남자얼굴22,,#79170d,face:60b9f0778c06
4788557cf11c4c85a2f76b032773d1a8,cap,cap-556,다크 매티,,#6e6b5d,cap:a454b6a41bb6
ad4f150cd3744fabb9e1dd4e703b9017,shoes,shoes-625,시크릿 은월 부츠,,#422f30,
a48bdc50e453458a8b09b0f3d6f24715,pants,pants-332,블랙 네오스 바지,,#4d4b47,pants:60113baf7e3a
96b3d8d520e144899094c931840aae67,face,face-8460,,Puppy-Eyed Face,#6732be,face:45fada5f9ed8
2b1740a222864d768195bdf2cb102032,face,face-6642,,Lunar New Year VIP Face,,face:8b56197eb370
1fb3db787ae64d3e968e99d42e83b564,hair,hair-9921,,Puffball Hair,#d97390,hair:d2d60eb0b5fc
7dac1350ada64fe986de0d95c05876e0,face,face-1716,괴도 팬텀 얼굴,,#3e1c63,
65beb76a604e4d8db140160a5233d3f6,face,face-1385,동글 얼굴,,#cf6246,face:77ffe913d834
d4047e1b248849819ed04f804f9e988b,face,face-2903,은근한 얼굴,,#22052b,
bc80a5ad1ecf424eb9e2f8fb0ce3bab3,hair,hair-4572,빨간색 중국소녀 머리,,#b93636,hair:f2f7c1de3f44
4d4c30600ddc4b55bbf091f7d45a6cbc,weapon,onehandedweapon-1561,특제 팔콘윙 스플렌디드 네로,,,
09be8aa550334c22b196060aba0219db,weapon,onehandedweapon-354,데 마르티,,,
e9f071e143634b1cb397d53af302ab7e,longcoat,longcoat-1268,다크 크로스 체인메일,,#38383a,longcoat:c81f989efb43
f4a6c25c8c1543548d7f26665541b280,longcoat,longcoat-2840,,Ellinia Magic School Uniform,#a03555,
0d462bf8e61e4411a47afbe6dc877ce6,hair,hair-9673,,Two-Tone Wavy Perm Hair,#8f8f8e,hair:594ee68d2673
b4fb2a09c99046f2b4e96e563652efec,twohandweapon,twohandedweapon-2399,,,,
1a10f25c63cf403a970c0786322db8fb,hair,hair-9840,,Blue 80's European Hair,#74c0e7,hair:5688441d300a
14bf9ddd8d7449428b6b53062f4d9928,cap,cap-2675,,Wood Theme Park Authority,#330012,
4aa0dc30436447f8bf97a4f0628b30f1,cape,cape-785,,Dragon Cosplay Wings and Tail (Green),#081f23,
cb10a77628914be2b25270f649f781d3,twohandweapon,twohandedweapon-2096,,Flame Tongue,,
c4196ba13c1741529dc930ce31bb273e,cap,cap-1490,마시멜로 귀마개,,#c3b6e4,
a81bee065a1a42c7873c9e0d968c01cb,hair,hair-4053,검은색 메블리 헤어,,#3a3a4a,hair:3a78c7cfd958
2549daacd79f4fc89e68e895cb17a34f,hair,hair-9990,,Neat Dandy Cut Hair,#808091,hair:1a6dcc8ebbb8
4dffb807d185428eb2f7b772f5c0b3f0,weapon,onehandedweapon-3327,,,,
08171bf93fac4ad4a914409d44865283,weapon,onehandedweapon-346,피코피코해머,,,
890c9f40ddbe4559941a8cddfc23ce4b,hair,hair-3301,빨간색 엘프왕 헤어,,#dc5d7d,hair:9863971b8bf8
eeb16b012b6a496ea0a823fab137b85e,shoes,shoes-868,그린 잭부츠,,#3a6417,shoes:474473cbb045
df5cbcb72d834aa19731777eeeada4c4,earaccessory,earaccessory-257,,Evolution Piercing,,
173cd7dcc64742549e8c53f72b3ac729,face,face-5435,딩딩 얼굴,,#a25c16,face:4bb8a1d6360a
7cf540686329489ea2d6c084e8de18f0,longcoat,longcoat-665,팀 젠틀슈트,,#aba497,
f56d479744634692a5848e32bc52accf,face,face-10002,,Oliver Face,,face:ffb3f02638fa
e63f5d413394415b8561f00c9bae0cea,hair,hair-5612,주황색 노스텔지어 헤어,,#af6e4e,hair:f621938c3d70
da4b6d468e254c6d83dd76e1c386753e,earaccessory,earaccessory-117,분홍꽃 귀고리,,,
fed9b8c3c08146ecbffff0e3831a4ce9,coat,coat-627,핑크 아리안느,,#993aa2,coat:60f55876cba7
a5602ea49007472a96e4887cb0dfda9e,twohandweapon,twohandedweapon-1489,아케인셰이드 클로,,,
14923ee3238a49b9a47026740e4fdac7,hair,hair-9740,,Neat Dandy Cut Hair,#78b86c,hair:1a6dcc8ebbb8
5eff9e0f873b4120ba747a6971a6697a,face,face-7529,,Star Face,#5c505b,
05d3a4413deb43b084ab29df48ba30ec,face,face-6040,,Green Grape Face,#1a63ec,face:591ea2c26ab2
702989e2aaf44b97ab6cb3d851dd821d,face,face-7833,,Faint Smile Face,#5036b5,face:6ec1b093e61f
5d54b179a57447d7ac96b14c0c913df8,face,face-1259,달빛눈 얼굴,,#655f7a,face:6ce133e92afd
a11202f0bd4140b88c73179ab4e7c052,face,face-2180,온화한 엘프 얼굴,,#616161,face:6c83a096a511
78456f12f7b348d19db092e8617b8f50,cap,cap-957,빨간색 밀짚모자,,#bb310f,cap:5b03fa930a65
0f8b5caeee9a452bbde44edcdce46f13,hair,hair-377,노란색 마하 헤어,,#ebb404,hair:8d87257bddba
e853a40890d943d799449de76563c5b1,cap,cap-2170,T-boy의 모니터,,#250e11,
db1ad3f485c94c01ad2f43d857cfcce3,hair,hair-5290,초록색 드래드머리,,#66bd01,hair:c7e2cfdca2ed
e7820d756ef34731a68a84996d9d460d,hair,hair-8548,파란색 러비 헤어,,#85b5d5,hair:1ffbd2287c3c
d269a1c3eb9c4c0a9c6ea3b04002fe6c,earaccessory,earaccessory-109,얼티밋 이어링,,,
b93fcbad1b404d6e80c352365c8d7fc7,hair,hair-4485,보라색 베이비 더블 헤어,,#9427cf,hair:9be3f63e4303
ed1a806aaff94e9abb9d1e5ebeed7f5f,weapon,onehandedweapon-2693,문 슬레이어,,,
9e41fec7a4594f62a22e70c642692e6c,longcoat,longcoat-2527,,Time to Brush Your Teeth Pajamas,#4e7d8b,
e591741da69847bf84c70711369c1c27,face,face-3116,여자얼굴22,,#3c77ad,face:8b3c85c0f28c
a05f08f708294e8383f655c4af80a4d5,hair,hair-8533,갈색 오즈 헤어,,#8d6564,hair:9eafa87ed4a2
2a1ce29517794242bfe8acd21b2f5839,glove,glove-558,,Heathcliff's Gloves,#960c15,
1fe6504fef64412ab5fbe34e46f5f1e3,hair,hair-814,갈색 메카닉 여자헤어,,#a94135,hair:aa06a10bdf75
aa99b3a2a5974c268f166846623a6e90,hair,hair-4139,빨간색 새콤 털실 헤어,,#e07995,hair:f10c54c03cd5
dc6de326796a4b68a0293636accd3d84,face,face-9609,,Sincere Smile Face,#e26199,face:8aeee87ed3d6
033af02681ed40919eb7422af528a14d,hair,hair-9549,,Brown Uplifted Pigtails,#cb9026,hair:81faa3a39f56
99e77020333149ba918eba34900fa694,hair,hair-11502,,White Young Bob Hair,#313134,
c2fbac91a29841c2a0e04f48b781d57b,hair,hair-4717,파란색 해님 헤어,,#5999e2,hair:20f18fd21940
0854855a74ba49d98dcaea7b4a5ec86f,face,face-6086,,Teardrop Beauty Mark Face,#e4150e,face:6a8fe070d328
f8750428a99543d19ead1760083428e5,hair,hair-6034,초록색 여신 헤어,,#58c101,hair:ab7f6976651f
788ca26f242f4a6ca77b09832407ebdf,face,face-1634,쥬얼리 눈,,#1baf55,face:4e9ce9fd7e92
ad27d1a72905472da444641a2523fdec,hair,hair-6992,검은색 코튼펌 헤어,,#b1aab5,hair:029d9599f638
45e435336079490c8e08dc8ecefffc51,hair,hair-10365,,Red Windy Seaweed Hair,#e13611,hair:7bbe3901068b
78246fbe801e4c4794d9043faed47a50,shoes,shoes-405,스윗 디어 발찌,,#781827,
05b2951e1da34b78979795310a8b9544,cap,cap-54,초코양 인형모자,,#c4ab93,cap:d1030507f87e
4742bae15ae647908ee4089a1095158c,face,face-967,청초롬 얼굴,,#7231b8,face:26d776bf0228
fc4b52f64a4942d2ab7621a28a181729,cap,cap-1915,살랑 찹쌀이,,#a36476,
1c876fee8a6b407cb64bb077cdcafd17,hair,hair-9877,,Brown Mont Blanc Hair,#a6695b,hair:677a77213d65
